city,rubric,name,lat,lon,rating,review_count
Брянск,Театры,Театр драмы им. А.К. Толстого,53.242525,34.361974,4.9,23
Брянск,Театры,Театр юного зрителя,53.244221,34.368707,5.0,2
Брянск,Театры,"Брянский областной театр кукол, Театр кукол",53.264145,34.412469,4.4,7
Брянск,Природные достопримечательности,Овраг Нижний Судок,53.238159,34.361704,4.5,5
Брянск,Природные достопримечательности,Ясень на Петровской горе,53.252006,34.377501,3.7,1
Брянск,Природные достопримечательности,Андреевский луг,53.202819,34.337765,5.0,1
Брянск,Природные достопримечательности,Памятное дерево,53.240124,34.374948,,0
Брянск,Природные достопримечательности,Аллея Памяти,53.233144,34.325868,,0
Брянск,Природные достопримечательности,Дерево в честь 30-летия образования службы занятости,53.300638,34.30509,,0
Брянск,Природные достопримечательности,Сосновая аллея,53.249553,34.382119,,0
Брянск,Интересные здания,Брянский государственный инженерно-технологический университет,53.243394,34.364685,5.0,2
Брянск,Интересные здания,"БУМ сити, торгово-развлекательный центр",53.308119,34.302292,4.8,148
Брянск,Интересные здания,"Галерея, торгово-офисный центр",53.244162,34.361385,4.9,7
Брянск,Интересные здания,Театр драмы им. А.К. Толстого,53.242525,34.361974,4.9,23
Брянск,Интересные здания,"Брянский государственный технический университет, Корпус №3",53.304704,34.306446,4.9,7
Брянск,Интересные здания,"Партизанская поляна, мемориальный комплекс",53.235086,34.597525,4.8,19
Брянск,Интересные здания,Брянский государственный цирк,53.251691,34.371701,4.5,35
Брянск,Интересные здания,Музей братьев Ткачёвых,53.306144,34.314123,5.0,6
Брянск,Интересные здания,Краеведческий музей,53.234001,34.352859,4.6,25
Брянск,Интересные здания,Церковь Иконы Божией Матери Тихвинская,53.257882,34.378725,5.0,4
